Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2024-04-06,62166.0,65855.0,65691.0,63955.0,773736500.0,62654.807,65859.3015,64211.22625,2,0
2024-04-07,62300.0,66876.5,63414.5,65691.0,678560700.0,63246.558,66386.5705,64649.08125,1,0
2024-04-08,61568.0,64348.0,63809.5,63414.5,744612400.0,61598.3535,64880.8125,63118.9295,0,0
2024-04-09,59631.0,64478.0,61232.0,63809.5,685361600.0,61734.4185,65548.7525,63502.23975,0,0
2024-04-10,60840.0,64134.5,63434.5,61232.0,517925000.0,61198.3775,62261.6755,62015.821,2,0
2024-04-11,59501.0,65449.5,63804.5,63434.5,804542300.0,62051.72,65141.136,63588.51875,0,0
2024-04-12,63068.5,65419.5,64933.0,63804.5,333885100.0,62602.583,66170.202,64372.4265,0,0
2024-04-13,64215.0,65709.0,64923.0,64933.0,309391900.0,64261.857,67108.6075,65568.81825,0,0
2024-04-14,64500.5,67229.0,66812.0,64923.0,379852600.0,64046.0015,66900.437,65422.33375,0,0
2024-04-15,65797.5,67200.0,66384.0,66812.0,242953000.0,64004.0285,66832.5425,65382.49375,1,0
2024-04-16,63525.5,67074.5,64240.5,66384.0,466165700.0,64034.9885,66792.86,65356.98775,0,0
2024-04-17,62721.5,65262.5,64456.0,64240.5,515646700.0,64265.8885,66673.791,65344.51725,2,0
2024-04-18,63259.0,64789.0,63716.5,64456.0,323731000.0,64215.6835,66735.406,65401.83875,0,0
2024-04-19,62326.5,63872.5,63390.0,63716.5,290839100.0,62670.896,66088.9775,64366.49225,0,0
2024-04-20,62689.0,64315.5,63072.5,63390.0,187318000.0,62242.223,65142.034,63648.318,0,0
2024-04-21,61734.0,64176.5,63820.5,63072.5,340712100.0,61514.4485,62831.029,62276.4435,1,1
2024-04-22,59091.0,64700.0,60602.0,63820.5,586666800.0,62403.9535,66176.3235,64277.562,2,0
2024-04-23,56439.0,60755.0,58230.5,60602.0,869039700.0,60958.234,62296.2165,61633.97425,0,0
2024-04-24,56879.0,59648.0,59029.0,58230.5,401496200.0,55435.243,59828.9615,57429.42925,1,1
2024-04-25,58792.0,63359.5,62889.5,59029.0,560048600.0,55670.398,59620.573,57392.334,0,1
2024-04-26,62550.0,64545.5,63886.5,62889.5,289883400.0,61497.6495,62863.272,62060.9115,0,0
2024-04-27,62855.0,64698.0,63989.0,63886.5,278503700.0,63116.652,66724.819,64881.8795,2,2
2024-04-28,62670.5,65518.5,63142.5,63989.0,429374300.0,63787.734,66815.563,65272.0355,0,2
2024-04-29,62215.0,64391.5,62300.0,63142.5,340645400.0,61926.5375,63329.829,62578.359,1,0
2024-04-30,60829.5,63007.0,61160.0,62300.0,372167400.0,61888.111,62891.0275,62263.36725,0,0
2024-05-01,60434.0,63442.5,63033.5,61160.0,304820400.0,61548.9645,62276.2885,61859.4325,2,0
2024-05-02,60133.0,63451.5,60757.5,63033.5,412236900.0,61677.2375,62833.0625,62177.23725,1,0
2024-05-03,60432.5,61470.0,60796.0,60757.5,139222400.0,61484.3255,62607.1755,61896.53275,2,0
2024-05-04,60566.0,61844.0,61426.0,60796.0,133143500.0,61205.222,62808.282,61993.292,0,0
2024-05-05,60702.5,63428.0,62892.0,61426.0,322219900.0,61296.1455,62969.252,62198.942,0,0
2024-05-06,61052.0,63069.5,61529.0,62892.0,413002900.0,61675.3295,63293.4265,62259.95625,1,0
2024-05-07,61273.0,66473.0,66203.0,61529.0,519094300.0,61807.8565,63065.5495,62328.85225,2,0
2024-05-08,64570.5,66771.5,65217.0,66203.0,352460900.0,63962.474,67132.2615,65474.12475,1,2
2024-05-09,65075.5,67464.5,67015.5,65217.0,326154800.0,63926.998,67034.4435,65397.738,2,0
2024-05-10,66580.0,67373.0,66907.5,67015.5,141685300.0,63662.9515,66918.74,65397.531,1,0
2024-05-11,65831.5,67714.5,66230.5,66907.5,236248000.0,63683.6065,66334.0545,64995.548,0,0
2024-05-12,66033.5,71630.0,71466.5,66230.5,698750500.0,63673.202,66222.516,64874.69975,0,0
2024-05-13,69150.0,72040.0,70147.5,71466.5,491363700.0,63778.4785,66153.5375,64920.13475,0,0
2024-05-14,68888.5,70689.0,69154.5,70147.5,303723600.0,63829.1495,66121.7005,64942.48825,0,0
2024-05-15,66068.0,70100.0,67957.5,69154.5,682166600.0,63744.877,66122.3415,64866.68325,0,0
2024-05-16,66604.0,69248.5,68544.0,67957.5,251288100.0,63324.6145,65983.6945,64636.586,0,0
2024-05-17,68493.5,69598.0,69283.0,68544.0,110106900.0,63345.9575,65947.9285,64613.347,0,1
